pref,date,conf.daily,conf.weekly,conf.csum,deaths.daily,deaths.weekly,deaths.csum
Fukushima,2020-06-29,0,0,82,0,0,82
Fukushima,2020-06-30,0,0,82,0,0,82
Fukushima,2020-07-01,0,0,82,0,0,82
Fukushima,2020-07-02,0,0,82,0,0,82
Fukushima,2020-07-03,0,0,82,0,0,82
Fukushima,2020-07-04,0,0,82,0,0,82
Fukushima,2020-07-05,0,0,82,0,0,82
Fukushima,2020-07-06,0,0,82,0,0,82
Fukushima,2020-07-07,0,0,82,0,0,82
Fukushima,2020-07-08,0,0,82,0,0,82
Fukushima,2020-07-09,0,0,82,0,0,82
Fukushima,2020-07-10,1,1,83,1,1,83
Fukushima,2020-07-11,0,1,83,0,1,83
Fukushima,2020-07-12,0,1,83,0,1,83
Fukushima,2020-07-13,0,1,83,0,1,83
Fukushima,2020-07-14,1,2,84,1,2,84
Fukushima,2020-07-15,0,2,84,0,2,84
Fukushima,2020-07-16,0,2,84,0,2,84
Fukushima,2020-07-17,0,1,84,0,1,84
Fukushima,2020-07-18,0,1,84,0,1,84
Fukushima,2020-07-19,0,1,84,0,1,84
Fukushima,2020-07-20,0,1,84,0,1,84
Fukushima,2020-07-21,0,0,84,0,0,84
Fukushima,2020-07-22,1,1,85,1,1,85
Fukushima,2020-07-23,1,2,86,1,2,86
Fukushima,2020-07-24,0,2,86,0,2,86
Fukushima,2020-07-25,0,2,86,0,2,86
Fukushima,2020-07-26,0,2,86,0,2,86
Fukushima,2020-07-27,0,2,86,0,2,86
Fukushima,2020-07-28,0,2,86,0,2,86
Fukushima,2020-07-29,1,2,87,1,2,87
Fukushima,2020-07-30,0,1,87,0,1,87
Fukushima,2020-07-31,2,3,89,2,3,89
Fukushima,2020-08-01,0,3,89,0,3,89
Fukushima,2020-08-02,0,3,89,0,3,89
Fukushima,2020-08-03,0,3,89,0,3,89
Fukushima,2020-08-04,0,3,89,0,3,89
Fukushima,2020-08-05,2,4,91,2,4,91
Fukushima,2020-08-06,2,6,93,2,6,93
Fukushima,2020-08-07,2,6,95,2,6,95
Fukushima,2020-08-08,1,7,96,1,7,96
Fukushima,2020-08-09,0,7,96,0,7,96
Fukushima,2020-08-10,2,9,98,2,9,98
Fukushima,2020-08-11,0,9,98,0,9,98
Fukushima,2020-08-12,2,9,100,2,9,100
Fukushima,2020-08-13,1,8,101,1,8,101
Fukushima,2020-08-14,1,7,102,1,7,102
Fukushima,2020-08-15,3,9,105,3,9,105
Fukushima,2020-08-16,0,9,105,0,9,105
Fukushima,2020-08-17,1,8,106,1,8,106
Fukushima,2020-08-18,3,11,109,3,11,109
Fukushima,2020-08-19,4,13,113,4,13,113
Fukushima,2020-08-20,7,19,120,7,19,120
Fukushima,2020-08-21,2,20,122,2,20,122
Fukushima,2020-08-22,2,19,124,2,19,124
Fukushima,2020-08-23,1,20,125,1,20,125
Fukushima,2020-08-24,3,22,128,3,22,128
Fukushima,2020-08-25,6,25,134,6,25,134
Fukushima,2020-08-26,5,26,139,5,26,139
Fukushima,2020-08-27,7,26,146,7,26,146
Fukushima,2020-08-28,5,29,151,5,29,151
Fukushima,2020-08-29,6,33,157,6,33,157
Fukushima,2020-08-30,1,33,158,1,33,158
Fukushima,2020-08-31,3,33,161,3,33,161
Fukushima,2020-09-01,6,33,167,6,33,167
Fukushima,2020-09-02,1,29,168,1,29,168
Fukushima,2020-09-03,4,26,172,4,26,172
Fukushima,2020-09-04,1,22,173,1,22,173
Fukushima,2020-09-05,2,18,175,2,18,175
Fukushima,2020-09-06,3,20,178,3,20,178
Fukushima,2020-09-07,1,18,179,1,18,179
Fukushima,2020-09-08,5,17,184,5,17,184
Fukushima,2020-09-09,2,18,186,2,18,186
Fukushima,2020-09-10,5,19,191,5,19,191
Fukushima,2020-09-11,9,27,200,9,27,200
Fukushima,2020-09-12,4,29,204,4,29,204
Fukushima,2020-09-13,4,30,208,4,30,208
Fukushima,2020-09-14,3,32,211,3,32,211
Fukushima,2020-09-15,3,30,214,3,30,214
Fukushima,2020-09-16,3,31,217,3,31,217
Fukushima,2020-09-17,3,29,220,3,29,220
Fukushima,2020-09-18,0,20,220,0,20,220
Fukushima,2020-09-19,0,16,220,0,16,220
Fukushima,2020-09-20,3,15,223,3,15,223
Fukushima,2020-09-21,4,16,227,4,16,227
Fukushima,2020-09-22,1,14,228,1,14,228
Fukushima,2020-09-23,2,13,230,2,13,230
Fukushima,2020-09-24,4,14,234,4,14,234
Fukushima,2020-09-25,10,24,244,10,24,244
Fukushima,2020-09-26,0,24,244,0,24,244
Fukushima,2020-09-27,5,26,249,5,26,249
Fukushima,2020-09-28,5,27,254,5,27,254
Fukushima,2020-09-29,0,26,254,0,26,254
Fukushima,2020-09-30,2,26,256,2,26,256
Fukushima,2020-10-01,0,22,256,0,22,256
Fukushima,2020-10-02,10,22,266,10,22,266
Fukushima,2020-10-03,5,27,271,5,27,271
Fukushima,2020-10-04,4,26,275,4,26,275
Fukushima,2020-10-05,2,23,277,2,23,277
Fukushima,2020-10-06,3,26,280,3,26,280
Fukushima,2020-10-07,7,31,287,7,31,287
Fukushima,2020-10-08,8,39,295,8,39,295
Fukushima,2020-10-09,8,37,303,8,37,303
Fukushima,2020-10-10,7,39,310,7,39,310
Fukushima,2020-10-11,12,47,322,12,47,322
Fukushima,2020-10-12,4,49,326,4,49,326
Fukushima,2020-10-13,2,48,328,2,48,328
Fukushima,2020-10-14,5,46,333,5,46,333
Fukushima,2020-10-15,8,46,341,8,46,341
Fukushima,2020-10-16,16,54,357,16,54,357
Fukushima,2020-10-17,12,59,369,12,59,369
Fukushima,2020-10-18,3,50,372,3,50,372
Fukushima,2020-10-19,7,53,379,7,53,379
Fukushima,2020-10-20,0,51,379,0,51,379
Fukushima,2020-10-21,5,51,384,5,51,384
Fukushima,2020-10-22,4,47,388,4,47,388
Fukushima,2020-10-23,1,32,389,1,32,389
Fukushima,2020-10-24,6,26,395,6,26,395
Fukushima,2020-10-25,1,24,396,1,24,396
Fukushima,2020-10-26,0,17,396,0,17,396
Fukushima,2020-10-27,1,18,397,1,18,397
Fukushima,2020-10-28,0,13,397,0,13,397
Fukushima,2020-10-29,0,9,397,0,9,397
Fukushima,2020-10-30,0,8,397,0,8,397
Fukushima,2020-10-31,1,3,398,1,3,398
Fukushima,2020-11-01,0,2,398,0,2,398
Fukushima,2020-11-02,1,3,399,1,3,399
Fukushima,2020-11-03,12,14,411,12,14,411
Fukushima,2020-11-04,0,14,411,0,14,411
Fukushima,2020-11-05,8,22,419,8,22,419
Fukushima,2020-11-06,1,23,420,1,23,420
Fukushima,2020-11-07,3,25,423,3,25,423
Fukushima,2020-11-08,2,27,425,2,27,425
Fukushima,2020-11-09,3,29,428,3,29,428
Fukushima,2020-11-10,0,17,428,0,17,428
Fukushima,2020-11-11,1,18,429,1,18,429
Fukushima,2020-11-12,3,13,432,3,13,432
Fukushima,2020-11-13,6,18,438,6,18,438
Fukushima,2020-11-14,3,18,441,3,18,441
Fukushima,2020-11-15,4,20,445,4,20,445
Fukushima,2020-11-16,3,20,448,3,20,448
Fukushima,2020-11-17,3,23,451,3,23,451
Fukushima,2020-11-18,12,34,463,12,34,463
Fukushima,2020-11-19,5,36,468,5,36,468
Fukushima,2020-11-20,8,38,476,8,38,476
Fukushima,2020-11-21,8,43,484,8,43,484
Fukushima,2020-11-22,2,41,486,2,41,486
Fukushima,2020-11-23,2,40,488,2,40,488
Fukushima,2020-11-24,1,38,489,1,38,489
Fukushima,2020-11-25,1,27,490,1,27,490
Fukushima,2020-11-26,6,28,496,6,28,496
Fukushima,2020-11-27,4,24,500,4,24,500
Fukushima,2020-11-28,6,22,506,6,22,506
Fukushima,2020-11-29,3,23,509,3,23,509
Fukushima,2020-11-30,2,23,511,2,23,511
Fukushima,2020-12-01,8,30,519,8,30,519
Fukushima,2020-12-02,6,35,525,6,35,525
Fukushima,2020-12-03,3,32,528,3,32,528
Fukushima,2020-12-04,14,42,542,14,42,542
Fukushima,2020-12-05,5,41,547,5,41,547
Fukushima,2020-12-06,12,50,559,12,50,559
Fukushima,2020-12-07,6,54,565,6,54,565
Fukushima,2020-12-08,6,52,571,6,52,571
Fukushima,2020-12-09,6,52,577,6,52,577
Fukushima,2020-12-10,7,56,584,7,56,584
Fukushima,2020-12-11,17,59,601,17,59,601
Fukushima,2020-12-12,17,71,618,17,71,618
Fukushima,2020-12-13,12,71,630,12,71,630
Fukushima,2020-12-14,11,76,641,11,76,641
Fukushima,2020-12-15,15,85,656,15,85,656
Fukushima,2020-12-16,22,101,678,22,101,678
Fukushima,2020-12-17,14,108,692,14,108,692
Fukushima,2020-12-18,11,102,703,11,102,703
Fukushima,2020-12-19,15,100,718,15,100,718
Fukushima,2020-12-20,40,128,758,40,128,758
Fukushima,2020-12-21,20,137,778,20,137,778
Fukushima,2020-12-22,2,124,780,2,124,780
Fukushima,2020-12-23,27,129,807,27,129,807
Fukushima,2020-12-24,32,147,839,32,147,839
Fukushima,2020-12-25,33,169,872,33,169,872
Fukushima,2020-12-26,21,175,893,21,175,893
Fukushima,2020-12-27,21,156,914,21,156,914
Fukushima,2020-12-28,12,148,926,12,148,926
Fukushima,2020-12-29,11,157,937,11,157,937
Fukushima,2020-12-30,18,148,955,18,148,955
Fukushima,2020-12-31,20,136,975,20,136,975
Fukushima,2021-01-01,13,116,988,13,116,988
Fukushima,2021-01-02,13,108,1001,13,108,1001
Fukushima,2021-01-03,14,101,1015,14,101,1015
Fukushima,2021-01-04,27,116,1042,27,116,1042
Fukushima,2021-01-05,26,131,1068,26,131,1068
Fukushima,2021-01-06,42,155,1110,42,155,1110
Fukushima,2021-01-07,30,165,1140,30,165,1140
Fukushima,2021-01-08,39,191,1179,39,191,1179
Fukushima,2021-01-09,39,217,1218,39,217,1218
Fukushima,2021-01-10,46,249,1264,46,249,1264
Fukushima,2021-01-11,30,252,1294,30,252,1294
Fukushima,2021-01-12,23,249,1317,23,249,1317
Fukushima,2021-01-13,32,239,1349,32,239,1349
Fukushima,2021-01-14,29,238,1378,29,238,1378
Fukushima,2021-01-15,36,235,1414,36,235,1414
Fukushima,2021-01-16,39,235,1453,39,235,1453
Fukushima,2021-01-17,39,228,1492,39,228,1492
Fukushima,2021-01-18,21,219,1513,21,219,1513
Fukushima,2021-01-19,15,211,1528,15,211,1528
Fukushima,2021-01-20,35,214,1563,35,214,1563
Fukushima,2021-01-21,17,202,1580,17,202,1580
Fukushima,2021-01-22,14,180,1594,14,180,1594
Fukushima,2021-01-23,37,178,1631,37,178,1631
Fukushima,2021-01-24,26,165,1657,26,165,1657
Fukushima,2021-01-25,15,159,1672,15,159,1672
Fukushima,2021-01-26,31,175,1703,31,175,1703
Fukushima,2021-01-27,26,166,1729,26,166,1729
Fukushima,2021-01-28,17,166,1746,17,166,1746
Fukushima,2021-01-29,15,167,1761,15,167,1761
Fukushima,2021-01-30,11,141,1772,11,141,1772
Fukushima,2021-01-31,10,125,1782,10,125,1782
Fukushima,2021-02-01,8,118,1790,8,118,1790
Fukushima,2021-02-02,4,91,1794,4,91,1794
Fukushima,2021-02-03,17,82,1811,17,82,1811
Fukushima,2021-02-04,11,76,1822,11,76,1822
Fukushima,2021-02-05,9,70,1831,9,70,1831
Fukushima,2021-02-06,10,69,1841,10,69,1841
Fukushima,2021-02-07,4,63,1845,4,63,1845
Fukushima,2021-02-08,5,60,1850,5,60,1850
Fukushima,2021-02-09,8,64,1858,8,64,1858
Fukushima,2021-02-10,6,53,1864,6,53,1864
Fukushima,2021-02-11,11,53,1875,11,53,1875
Fukushima,2021-02-12,15,59,1890,15,59,1890
Fukushima,2021-02-13,11,60,1901,11,60,1901
Fukushima,2021-02-14,7,63,1908,7,63,1908
Fukushima,2021-02-15,6,64,1914,6,64,1914
Fukushima,2021-02-16,4,60,1918,4,60,1918
Fukushima,2021-02-17,7,61,1925,7,61,1925
Fukushima,2021-02-18,13,63,1938,13,63,1938
Fukushima,2021-02-19,8,56,1946,8,56,1946
Fukushima,2021-02-20,5,50,1951,5,50,1951
Fukushima,2021-02-21,0,43,1951,0,43,1951
Fukushima,2021-02-22,5,42,1956,5,42,1956
Fukushima,2021-02-23,12,50,1968,12,50,1968
Fukushima,2021-02-24,2,45,1970,2,45,1970
Fukushima,2021-02-25,20,52,1990,20,52,1990
Fukushima,2021-02-26,10,54,2000,10,54,2000
Fukushima,2021-02-27,13,62,2013,13,62,2013
Fukushima,2021-02-28,16,78,2029,16,78,2029
Fukushima,2021-03-01,15,88,2044,15,88,2044
Fukushima,2021-03-02,7,83,2051,7,83,2051
Fukushima,2021-03-03,40,121,2091,40,121,2091
Fukushima,2021-03-04,37,138,2128,37,138,2128
Fukushima,2021-03-05,20,148,2148,20,148,2148
Fukushima,2021-03-06,14,149,2162,14,149,2162
Fukushima,2021-03-07,25,158,2187,25,158,2187
Fukushima,2021-03-08,11,154,2198,11,154,2198
Fukushima,2021-03-09,16,163,2214,16,163,2214
Fukushima,2021-03-10,25,148,2239,25,148,2239
Fukushima,2021-03-11,18,129,2257,18,129,2257
Fukushima,2021-03-12,9,118,2266,9,118,2266
Fukushima,2021-03-13,15,119,2281,15,119,2281
Fukushima,2021-03-14,19,113,2300,19,113,2300
Fukushima,2021-03-15,6,108,2306,6,108,2306
Fukushima,2021-03-16,9,101,2315,9,101,2315
Fukushima,2021-03-17,23,99,2338,23,99,2338
Fukushima,2021-03-18,21,102,2359,21,102,2359
Fukushima,2021-03-19,25,118,2384,25,118,2384
Fukushima,2021-03-20,26,129,2410,26,129,2410
Fukushima,2021-03-21,15,125,2425,15,125,2425
Fukushima,2021-03-22,13,132,2438,13,132,2438
Fukushima,2021-03-23,23,146,2461,23,146,2461
Fukushima,2021-03-24,24,147,2485,24,147,2485
Fukushima,2021-03-25,17,143,2502,17,143,2502
Fukushima,2021-03-26,36,154,2538,36,154,2538
Fukushima,2021-03-27,19,147,2557,19,147,2557
Fukushima,2021-03-28,23,155,2580,23,155,2580
Fukushima,2021-03-29,12,154,2592,12,154,2592
Fukushima,2021-03-30,7,138,2599,7,138,2599
Fukushima,2021-03-31,20,134,2619,20,134,2619
Fukushima,2021-04-01,23,140,2642,23,140,2642
Fukushima,2021-04-02,35,139,2677,35,139,2677
Fukushima,2021-04-03,29,149,2706,29,149,2706
Fukushima,2021-04-04,22,148,2728,22,148,2728
Fukushima,2021-04-05,36,172,2764,36,172,2764
Fukushima,2021-04-06,26,191,2790,26,191,2790
Fukushima,2021-04-07,33,204,2823,33,204,2823
Fukushima,2021-04-08,60,241,2883,60,241,2883
Fukushima,2021-04-09,15,221,2898,15,221,2898
Fukushima,2021-04-10,18,210,2916,18,210,2916
Fukushima,2021-04-11,18,206,2934,18,206,2934
Fukushima,2021-04-12,8,178,2942,8,178,2942
Fukushima,2021-04-13,13,165,2955,13,165,2955
Fukushima,2021-04-14,30,162,2985,30,162,2985
Fukushima,2021-04-15,20,122,3005,20,122,3005
Fukushima,2021-04-16,47,154,3052,47,154,3052
Fukushima,2021-04-17,21,157,3073,21,157,3073
Fukushima,2021-04-18,37,176,3110,37,176,3110
Fukushima,2021-04-19,22,190,3132,22,190,3132
Fukushima,2021-04-20,28,205,3160,28,205,3160
Fukushima,2021-04-21,27,202,3187,27,202,3187
Fukushima,2021-04-22,48,230,3235,48,230,3235
Fukushima,2021-04-23,41,224,3276,41,224,3276
Fukushima,2021-04-24,33,236,3309,33,236,3309
Fukushima,2021-04-25,17,216,3326,17,216,3326
Fukushima,2021-04-26,18,212,3344,18,212,3344
Fukushima,2021-04-27,23,207,3367,23,207,3367
Fukushima,2021-04-28,43,223,3410,43,223,3410
Fukushima,2021-04-29,44,219,3454,44,219,3454
Fukushima,2021-04-30,49,227,3503,49,227,3503
Fukushima,2021-05-01,35,229,3538,35,229,3538
Gifu,2020-02-26,1,1,1,1,1,1
Gifu,2020-02-27,1,2,2,1,2,2
Gifu,2020-02-28,0,2,2,0,2,2
Gifu,2020-02-29,0,2,2,0,2,2
Gifu,2020-03-01,0,2,2,0,2,2
Gifu,2020-03-02,0,2,2,0,2,2
Gifu,2020-03-03,0,2,2,0,2,2
Gifu,2020-03-04,0,1,2,0,1,2
Gifu,2020-03-05,0,0,2,0,0,2
Gifu,2020-03-06,0,0,2,0,0,2
Gifu,2020-03-07,0,0,2,0,0,2
Gifu,2020-03-08,0,0,2,0,0,2
Gifu,2020-03-09,0,0,2,0,0,2
Gifu,2020-03-10,0,0,2,0,0,2
Gifu,2020-03-11,0,0,2,0,0,2
Gifu,2020-03-12,0,0,2,0,0,2
Gifu,2020-03-13,0,0,2,0,0,2
Gifu,2020-03-14,0,0,2,0,0,2
Gifu,2020-03-15,0,0,2,0,0,2
Gifu,2020-03-16,0,0,2,0,0,2
Gifu,2020-03-17,1,1,3,1,1,3
Gifu,2020-03-18,0,1,3,0,1,3
Gifu,2020-03-19,0,1,3,0,1,3
Gifu,2020-03-20,0,1,3,0,1,3
Gifu,2020-03-21,0,1,3,0,1,3
Gifu,2020-03-22,2,3,5,2,3,5
Gifu,2020-03-23,3,6,8,3,6,8
Gifu,2020-03-24,3,8,11,3,8,11
Gifu,2020-03-25,1,9,12,1,9,12
Gifu,2020-03-26,3,12,15,3,12,15
Gifu,2020-03-27,2,14,17,2,14,17
Gifu,2020-03-28,2,16,19,2,16,19
Gifu,2020-03-29,1,15,20,1,15,20
Gifu,2020-03-30,2,14,22,2,14,22
Gifu,2020-03-31,4,15,26,4,15,26
Gifu,2020-04-01,5,19,31,5,19,31
Gifu,2020-04-02,5,21,36,5,21,36
Gifu,2020-04-03,4,23,40,4,23,40
Gifu,2020-04-04,7,28,47,7,28,47
Gifu,2020-04-05,11,38,58,11,38,58
Gifu,2020-04-06,1,37,59,1,37,59
Gifu,2020-04-07,10,43,69,10,43,69
Gifu,2020-04-08,8,46,77,8,46,77
Gifu,2020-04-09,10,51,87,10,51,87
Gifu,2020-04-10,10,57,97,10,57,97
Gifu,2020-04-11,9,59,106,9,59,106
Gifu,2020-04-12,6,54,112,6,54,112
Gifu,2020-04-13,7,60,119,7,60,119
Gifu,2020-04-14,8,58,127,8,58,127
Gifu,2020-04-15,3,53,130,3,53,130
Gifu,2020-04-16,5,48,135,5,48,135
Gifu,2020-04-17,1,39,136,1,39,136
Gifu,2020-04-18,1,31,137,1,31,137
Gifu,2020-04-19,2,27,139,2,27,139
Gifu,2020-04-20,1,21,140,1,21,140
Gifu,2020-04-21,4,17,144,4,17,144
Gifu,2020-04-22,3,17,147,3,17,147
Gifu,2020-04-23,2,14,149,2,14,149
Gifu,2020-04-24,0,13,149,0,13,149
Gifu,2020-04-25,0,12,149,0,12,149
Gifu,2020-04-26,0,10,149,0,10,149
Gifu,2020-04-27,0,9,149,0,9,149
Gifu,2020-04-28,0,5,149,0,5,149
Gifu,2020-04-29,0,2,149,0,2,149
Gifu,2020-04-30,0,0,149,0,0,149
Gifu,2020-05-01,0,0,149,0,0,149
Gifu,2020-05-02,1,1,150,1,1,150
Gifu,2020-05-03,0,1,150,0,1,150
Gifu,2020-05-04,0,1,150,0,1,150
Gifu,2020-05-05,0,1,150,0,1,150
Gifu,2020-05-06,0,1,150,0,1,150
Gifu,2020-05-07,0,1,150,0,1,150
Gifu,2020-05-08,0,1,150,0,1,150
Gifu,2020-05-09,0,0,150,0,0,150
Gifu,2020-05-10,0,0,150,0,0,150
Gifu,2020-05-11,0,0,150,0,0,150
Gifu,2020-05-12,0,0,150,0,0,150
Gifu,2020-05-13,0,0,150,0,0,150
Gifu,2020-05-14,0,0,150,0,0,150
Gifu,2020-05-15,0,0,150,0,0,150
Gifu,2020-05-16,0,0,150,0,0,150
Gifu,2020-05-17,0,0,150,0,0,150
Gifu,2020-05-18,0,0,150,0,0,150
Gifu,2020-05-19,0,0,150,0,0,150
Gifu,2020-05-20,0,0,150,0,0,150
Gifu,2020-05-21,0,0,150,0,0,150
Gifu,2020-05-22,0,0,150,0,0,150
Gifu,2020-05-23,0,0,150,0,0,150
Gifu,2020-05-24,0,0,150,0,0,150
Gifu,2020-05-25,0,0,150,0,0,150
Gifu,2020-05-26,0,0,150,0,0,150
Gifu,2020-05-27,0,0,150,0,0,150
Gifu,2020-05-28,0,0,150,0,0,150
Gifu,2020-05-29,0,0,150,0,0,150
Gifu,2020-05-30,0,0,150,0,0,150
Gifu,2020-05-31,0,0,150,0,0,150
Gifu,2020-06-01,1,1,151,1,1,151
Gifu,2020-06-02,0,1,151,0,1,151
Gifu,2020-06-03,0,1,151,0,1,151
Gifu,2020-06-04,0,1,151,0,1,151
Gifu,2020-06-05,0,1,151,0,1,151
Gifu,2020-06-06,0,1,151,0,1,151
Gifu,2020-06-07,0,1,151,0,1,151
Gifu,2020-06-08,1,1,152,1,1,152
Gifu,2020-06-09,1,2,153,1,2,153
Gifu,2020-06-10,0,2,153,0,2,153
Gifu,2020-06-11,0,2,153,0,2,153
Gifu,2020-06-12,0,2,153,0,2,153
Gifu,2020-06-13,0,2,153,0,2,153
Gifu,2020-06-14,0,2,153,0,2,153
Gifu,2020-06-15,1,2,154,1,2,154
Gifu,2020-06-16,0,1,154,0,1,154
Gifu,2020-06-17,1,2,155,1,2,155
Gifu,2020-06-18,0,2,155,0,2,155
Gifu,2020-06-19,0,2,155,0,2,155
Gifu,2020-06-20,1,3,156,1,3,156
Gifu,2020-06-21,0,3,156,0,3,156
Gifu,2020-06-22,0,2,156,0,2,156
Gifu,2020-06-23,0,2,156,0,2,156
Gifu,2020-06-24,0,1,156,0,1,156
Gifu,2020-06-25,0,1,156,0,1,156
Gifu,2020-06-26,0,1,156,0,1,156
Gifu,2020-06-27,0,0,156,0,0,156
Gifu,2020-06-28,0,0,156,0,0,156
Gifu,2020-06-29,0,0,156,0,0,156
Gifu,2020-06-30,0,0,156,0,0,156
Gifu,2020-07-01,1,1,157,1,1,157
Gifu,2020-07-02,3,4,160,3,4,160
Gifu,2020-07-03,0,4,160,0,4,160
Gifu,2020-07-04,0,4,160,0,4,160
Gifu,2020-07-05,0,4,160,0,4,160
Gifu,2020-07-06,0,4,160,0,4,160
Gifu,2020-07-07,3,7,163,3,7,163
Gifu,2020-07-08,0,6,163,0,6,163
Gifu,2020-07-09,2,5,165,2,5,165
Gifu,2020-07-10,0,5,165,0,5,165
Gifu,2020-07-11,0,5,165,0,5,165
Gifu,2020-07-12,0,5,165,0,5,165
Gifu,2020-07-13,0,5,165,0,5,165
Gifu,2020-07-14,3,5,168,3,5,168
Gifu,2020-07-15,1,6,169,1,6,169
Gifu,2020-07-16,2,6,171,2,6,171
Gifu,2020-07-17,4,10,175,4,10,175
Gifu,2020-07-18,1,11,176,1,11,176
Gifu,2020-07-19,4,15,180,4,15,180
Gifu,2020-07-20,3,18,183,3,18,183
Gifu,2020-07-21,14,29,197,14,29,197
Gifu,2020-07-22,6,34,203,6,34,203
Gifu,2020-07-23,8,40,211,8,40,211
Gifu,2020-07-24,8,44,219,8,44,219
Gifu,2020-07-25,4,47,223,4,47,223
Gifu,2020-07-26,11,54,234,11,54,234
Gifu,2020-07-27,9,60,243,9,60,243
Gifu,2020-07-28,25,71,268,25,71,268
Gifu,2020-07-29,30,95,298,30,95,298
Gifu,2020-07-30,17,104,315,17,104,315
Gifu,2020-07-31,19,115,334,19,115,334
Gifu,2020-08-01,13,124,347,13,124,347
Gifu,2020-08-02,7,120,354,7,120,354
Gifu,2020-08-03,11,122,365,11,122,365
Gifu,2020-08-04,17,114,382,17,114,382
Gifu,2020-08-05,21,105,403,21,105,403
Gifu,2020-08-06,20,108,423,20,108,423
Gifu,2020-08-07,15,104,438,15,104,438
Gifu,2020-08-08,15,106,453,15,106,453
Gifu,2020-08-09,15,114,468,15,114,468
Gifu,2020-08-10,7,110,475,7,110,475
Gifu,2020-08-11,3,96,478,3,96,478
Gifu,2020-08-12,9,84,487,9,84,487
Gifu,2020-08-13,8,72,495,8,72,495
Gifu,2020-08-14,8,65,503,8,65,503
Gifu,2020-08-15,11,61,514,11,61,514
Gifu,2020-08-16,1,47,515,1,47,515
Gifu,2020-08-17,5,45,520,5,45,520
Gifu,2020-08-18,4,46,524,4,46,524
Gifu,2020-08-19,3,40,527,3,40,527
Gifu,2020-08-20,9,41,536,9,41,536
Gifu,2020-08-21,2,35,538,2,35,538
Gifu,2020-08-22,5,29,543,5,29,543
Gifu,2020-08-23,1,29,544,1,29,544
Gifu,2020-08-24,4,28,548,4,28,548
Gifu,2020-08-25,5,29,553,5,29,553
Gifu,2020-08-26,1,27,554,1,27,554
Gifu,2020-08-27,2,20,556,2,20,556
Gifu,2020-08-28,0,18,556,0,18,556
Gifu,2020-08-29,5,18,561,5,18,561
Gifu,2020-08-30,0,17,561,0,17,561
Gifu,2020-08-31,0,13,561,0,13,561
Gifu,2020-09-01,3,11,564,3,11,564
Gifu,2020-09-02,4,14,568,4,14,568
Gifu,2020-09-03,1,13,569,1,13,569
Gifu,2020-09-04,1,14,570,1,14,570
Gifu,2020-09-05,0,9,570,0,9,570
Gifu,2020-09-06,0,9,570,0,9,570
Gifu,2020-09-07,0,9,570,0,9,570
Gifu,2020-09-08,2,8,572,2,8,572
Gifu,2020-09-09,2,6,574,2,6,574
Gifu,2020-09-10,1,6,575,1,6,575
Gifu,2020-09-11,5,10,580,5,10,580
Gifu,2020-09-12,6,16,586,6,16,586
Gifu,2020-09-13,12,28,598,12,28,598
Gifu,2020-09-14,2,30,600,2,30,600
Gifu,2020-09-15,2,30,602,2,30,602
Gifu,2020-09-16,0,28,602,0,28,602
Gifu,2020-09-17,0,27,602,0,27,602
Gifu,2020-09-18,0,22,602,0,22,602
Gifu,2020-09-19,1,17,603,1,17,603
Gifu,2020-09-20,0,5,603,0,5,603
Gifu,2020-09-21,2,5,605,2,5,605
Gifu,2020-09-22,1,4,606,1,4,606
Gifu,2020-09-23,3,7,609,3,7,609
Gifu,2020-09-24,3,10,612,3,10,612
Gifu,2020-09-25,5,15,617,5,15,617
Gifu,2020-09-26,5,19,622,5,19,622
Gifu,2020-09-27,0,19,622,0,19,622
Gifu,2020-09-28,6,23,628,6,23,628
Gifu,2020-09-29,1,23,629,1,23,629
Gifu,2020-09-30,3,23,632,3,23,632
Gifu,2020-10-01,1,21,633,1,21,633
Gifu,2020-10-02,0,16,633,0,16,633
Gifu,2020-10-03,2,13,635,2,13,635
Gifu,2020-10-04,1,14,636,1,14,636
Gifu,2020-10-05,0,8,636,0,8,636
Gifu,2020-10-06,1,8,637,1,8,637
Gifu,2020-10-07,0,5,637,0,5,637
Gifu,2020-10-08,0,4,637,0,4,637
Gifu,2020-10-09,1,5,638,1,5,638
Gifu,2020-10-10,1,4,639,1,4,639
Gifu,2020-10-11,1,4,640,1,4,640
Gifu,2020-10-12,1,5,641,1,5,641
Gifu,2020-10-13,1,5,642,1,5,642
Gifu,2020-10-14,2,7,644,2,7,644
Gifu,2020-10-15,2,9,646,2,9,646
Gifu,2020-10-16,2,10,648,2,10,648
Gifu,2020-10-17,0,9,648,0,9,648
Gifu,2020-10-18,0,8,648,0,8,648
Gifu,2020-10-19,2,9,650,2,9,650
Gifu,2020-10-20,3,11,653,3,11,653
Gifu,2020-10-21,4,13,657,4,13,657
Gifu,2020-10-22,9,20,666,9,20,666
Gifu,2020-10-23,9,27,675,9,27,675
Gifu,2020-10-24,3,30,678,3,30,678
Gifu,2020-10-25,1,31,679,1,31,679
Gifu,2020-10-26,0,29,679,0,29,679
Gifu,2020-10-27,0,26,679,0,26,679
Gifu,2020-10-28,0,22,679,0,22,679
Gifu,2020-10-29,5,18,684,5,18,684
Gifu,2020-10-30,4,13,688,4,13,688
Gifu,2020-10-31,5,15,693,5,15,693
Gifu,2020-11-01,1,15,694,1,15,694
Gifu,2020-11-02,6,21,700,6,21,700
